ubigeo,geografia,regi,regi_nom,prov,prov_nom,dist,dist_nom,p_2018,p_2019,p_2020,p_2021,p_2022
150501,San Vicente de Cañete,15,Lima,05,Cañete,01,San Vicente de Cañete,56582,57964,59323,60905,62496
150502,Asia,15,Lima,05,Cañete,02,Asia,9822,10249,10686,10916,11148
150503,Calango,15,Lima,05,Cañete,03,Calango,2359,2385,2409,2420,2431
150504,Cerro Azul,15,Lima,05,Cañete,04,Cerro Azul,8264,8453,8637,9031,9424
150505,Chilca,15,Lima,05,Cañete,05,Chilca,21659,22605,23568,24436,25335
150506,Coayllo,15,Lima,05,Cañete,06,Coayllo,1028,1034,1039,1060,1082
150507,Imperial,15,Lima,05,Cañete,07,Imperial,37887,38239,38559,38921,39293
150508,Lunahuana,15,Lima,05,Cañete,08,Lunahuana,4121,4103,4082,4044,4008
150509,Mala,15,Lima,05,Cañete,09,Mala,32417,33062,33688,34259,34836
150510,Nuevo Imperial,15,Lima,05,Cañete,10,Nuevo Imperial,26279,27242,28216,29063,29934
150511,Pacarán,15,Lima,05,Cañete,11,Pacarán,1669,1677,1684,1698,1713
150512,Quilmaná,15,Lima,05,Cañete,12,Quilmaná,15654,15944,16225,16418,16614
150513,San Antonio,15,Lima,05,Cañete,13,San Antonio,4408,4513,4616,4696,4777
150514,San Luis,15,Lima,05,Cañete,14,San Luis,12852,13012,13163,13242,13322
150515,Santa Cruz de Flores,15,Lima,05,Cañete,15,Santa Cruz de Flores,3049,3118,3186,3237,3290
150516,Zúñiga,15,Lima,05,Cañete,16,Zúñiga,1360,1350,1339,1323,1305
150600,Huaral,15,Lima,06,Huaral,00,NA,187446,190954,194375,197592,200847
150601,Huaral,15,Lima,06,Huaral,01,Huaral,101299,103183,105011,106821,108647
150602,Atavillos Alto,15,Lima,06,Huaral,02,Atavillos Alto,692,675,657,649,641
150603,Atavillos Bajo,15,Lima,06,Huaral,03,Atavillos Bajo,895,865,835,818,802
150604,Aucallama,15,Lima,06,Huaral,04,Aucallama,20073,20599,21121,21647,22181
150605,Chancay,15,Lima,06,Huaral,05,Chancay,58385,59594,60774,61716,62668
150606,Ihuari,15,Lima,06,Huaral,06,Ihuari,2089,2052,2015,1978,1941
150607,Lampian,15,Lima,06,Huaral,07,Lampian,336,324,313,304,295
150608,Pacaraos,15,Lima,06,Huaral,08,Pacaraos,1091,1137,1184,1232,1283
150609,San Miguel de Acos,15,Lima,06,Huaral,09,San Miguel de Acos,647,642,636,631,624
150610,Santa Cruz de Andamarca,15,Lima,06,Huaral,10,Santa Cruz de Andamarca,807,788,769,752,736
150611,Sumbilca,15,Lima,06,Huaral,11,Sumbilca,726,698,671,664,658
150612,Veintisiete de Noviembre,15,Lima,06,Huaral,12,Veintisiete de Noviembre,406,397,389,380,371
150700,Huarochirí,15,Lima,07,Huarochirí,00,NA,63318,62871,62381,61974,61586
150701,Matucana,15,Lima,07,Huarochirí,01,Matucana,4095,4057,4014,3981,3949
150702,Antioquia,15,Lima,07,Huarochirí,02,Antioquia,1256,1246,1232,1209,1187
150703,Callahuanca,15,Lima,07,Huarochirí,03,Callahuanca,777,718,666,649,632
150704,Carampoma,15,Lima,07,Huarochirí,04,Carampoma,334,322,312,308,303
150705,Chicla,15,Lima,07,Huarochirí,05,Chicla,3667,3439,3222,3095,2971
150706,Cuenca,15,Lima,07,Huarochirí,06,Cuenca,453,460,466,468,470
150707,Huachupampa,15,Lima,07,Huarochirí,07,Huachupampa,582,543,509,501,493
150708,Huanza,15,Lima,07,Huarochirí,08,Huanza,836,784,736,723,711
150709,Huarochirí,15,Lima,07,Huarochirí,09,Huarochirí,1307,1282,1256,1224,1194
150710,Lahuaytambo,15,Lima,07,Huarochirí,10,Lahuaytambo,628,610,593,573,556
150711,Langa,15,Lima,07,Huarochirí,11,Langa,879,863,847,826,806
150712,Laraos,15,Lima,07,Huarochirí,12,Laraos,639,605,573,558,542
150713,Mariatana,15,Lima,07,Huarochirí,13,Mariatana,1416,1415,1411,1399,1387
150714,Ricardo Palma,15,Lima,07,Huarochirí,14,Ricardo Palma,6504,6573,6631,6664,6699
150715,San Andrés de Tupicocha,15,Lima,07,Huarochirí,15,San Andrés de Tupicocha,1339,1331,1321,1291,1261
150716,San Antonio,15,Lima,07,Huarochirí,16,San Antonio,5736,5845,5948,5992,6032
150717,San Bartolomé,15,Lima,07,Huarochirí,17,San Bartolomé,1171,1125,1080,1060,1041
150718,San Damián,15,Lima,07,Huarochirí,18,San Damián,1185,1159,1132,1110,1089
150719,San Juan de Iris,15,Lima,07,Huarochirí,19,San Juan de Iris,683,659,635,629,623
150720,San Juan de Tantaranche,15,Lima,07,Huarochirí,20,San Juan de Tantaranche,366,357,346,339,333
150721,San Lorenzo de Quinti,15,Lima,07,Huarochirí,21,San Lorenzo de Quinti,1202,1165,1128,1111,1095
150722,San Mateo,15,Lima,07,Huarochirí,22,San Mateo,4115,4018,3918,3870,3823
150723,San Mateo de Otao,15,Lima,07,Huarochirí,23,San Mateo de Otao,1413,1379,1343,1313,1285
150724,San Pedro de Casta,15,Lima,07,Huarochirí,24,San Pedro de Casta,937,916,893,872,851
150725,San Pedro de Huancayre,15,Lima,07,Huarochirí,25,San Pedro de Huancayre,209,204,200,194,189
150726,Sangallaya,15,Lima,07,Huarochirí,26,Sangallaya,643,640,636,628,620
150727,Santa Cruz de Cocachacra,15,Lima,07,Huarochirí,27,Santa Cruz de Cocachacra,2589,2617,2642,2644,2645
150728,Santa Eulalia,15,Lima,07,Huarochirí,28,Santa Eulalia,12916,13124,13305,13397,13490
150729,Santiago de Anchucaya,15,Lima,07,Huarochirí,29,Santiago de Anchucaya,313,299,287,278,269
150730,Santiago de Tuna,15,Lima,07,Huarochirí,30,Santiago de Tuna,415,399,384,368,353
150731,Santo Domingo de Los Olleros,15,Lima,07,Huarochirí,31,Santo Domingo de Los Olleros,3272,3306,3336,3350,3365
150732,Surco,15,Lima,07,Huarochirí,32,Surco,1441,1411,1379,1350,1322
150800,Huaura,15,Lima,08,Huaura,00,NA,230957,235880,240717,245323,249997
150801,Huacho,15,Lima,08,Huaura,01,Huacho,65794,67213,68599,70366,72159
150802,Ambar,15,Lima,08,Huaura,02,Ambar,2151,2107,2062,2027,1991
150803,Caleta de Carquín,15,Lima,08,Huaura,03,Caleta de Carquín,7977,8233,8491,8802,9126
150804,Checras,15,Lima,08,Huaura,04,Checras,924,888,852,842,832
150805,Hualmay,15,Lima,08,Huaura,05,Hualmay,27913,28163,28388,28759,29126
150806,Huaura,15,Lima,08,Huaura,06,Huaura,35129,35707,36259,37005,37758
150807,Leoncio Prado,15,Lima,08,Huaura,07,Leoncio Prado,1930,1933,1932,1944,1957
150808,Paccho,15,Lima,08,Huaura,08,Paccho,1566,1534,1502,1478,1454
150809,Santa Leonor,15,Lima,08,Huaura,09,Santa Leonor,767,766,768,776,786
150810,Santa María,15,Lima,08,Huaura,10,Santa María,36920,38124,39330,39829,40340
150811,Sayán,15,Lima,08,Huaura,11,Sayán,23793,24094,24378,24788,25199
150812,Vegueta,15,Lima,08,Huaura,12,Vegueta,26093,27118,28156,28707,29269
150900,Oyón,15,Lima,09,Oyón,00,NA,17478,17313,17137,16990,16852
150901,Oyón,15,Lima,09,Oyón,01,Oyón,11957,11933,11903,11882,11863
150902,Andajes,15,Lima,09,Oyón,02,Andajes,545,517,491,470,447
150903,Caujul,15,Lima,09,Oyón,03,Caujul,568,547,524,505,486
150904,Cochamarca,15,Lima,09,Oyón,04,Cochamarca,1080,1054,1027,1003,982
150905,Naván,15,Lima,09,Oyón,05,Naván,852,840,825,812,801
150906,Pachangara,15,Lima,09,Oyón,06,Pachangara,2476,2422,2367,2318,2273
151000,Yauyos,15,Lima,10,Yauyos,00,NA,20544,20108,19665,19294,18949
151001,Yauyos,15,Lima,10,Yauyos,01,Yauyos,1432,1353,1276,1238,1200
151002,Alis,15,Lima,10,Yauyos,02,Alis,1481,1479,1477,1475,1474
151003,Ayauca,15,Lima,10,Yauyos,03,Ayauca,1153,1111,1070,1034,999
151004,Ayaviri,15,Lima,10,Yauyos,04,Ayaviri,548,533,518,505,491
151005,Azángaro,15,Lima,10,Yauyos,05,Azángaro,435,423,411,400,389
151006,Cacra,15,Lima,10,Yauyos,06,Cacra,524,523,522,522,522
151007,Carania,15,Lima,10,Yauyos,07,Carania,167,160,153,148,142
151008,Catahuasi,15,Lima,10,Yauyos,08,Catahuasi,1073,1074,1072,1067,1063
151009,Chocos,15,Lima,10,Yauyos,09,Chocos,809,790,770,753,736
151010,Cochas,15,Lima,10,Yauyos,10,Cochas,224,219,213,209,205
151011,Colonia,15,Lima,10,Yauyos,11,Colonia,1135,1112,1088,1067,1049
151012,Hongos,15,Lima,10,Yauyos,12,Hongos,334,327,319,312,307
151013,Huampara,15,Lima,10,Yauyos,13,Huampara,151,145,137,131,127
151014,Huancaya,15,Lima,10,Yauyos,14,Huancaya,574,547,521,497,474
151015,Huangascar,15,Lima,10,Yauyos,15,Huangascar,649,650,648,644,642
151016,Huantan,15,Lima,10,Yauyos,16,Huantan,932,938,943,943,945
151017,Huañec,15,Lima,10,Yauyos,17,Huañec,444,442,441,441,441
151018,Laraos,15,Lima,10,Yauyos,18,Laraos,570,546,522,501,481
151019,Lincha,15,Lima,10,Yauyos,19,Lincha,457,436,416,396,379
151020,Madean,15,Lima,10,Yauyos,20,Madean,572,553,536,520,504
151021,Miraflores,15,Lima,10,Yauyos,21,Miraflores,238,225,212,202,191
151022,Omas,15,Lima,10,Yauyos,22,Omas,621,620,617,616,615
151023,Putinza,15,Lima,10,Yauyos,23,Putinza,505,512,517,521,526
151024,Quinches,15,Lima,10,Yauyos,24,Quinches,620,591,562,536,510
151025,Quinocay,15,Lima,10,Yauyos,25,Quinocay,439,427,415,402,392
151026,San Joaquín,15,Lima,10,Yauyos,26,San Joaquín,170,163,156,151,146
151027,San Pedro de Pilas,15,Lima,10,Yauyos,27,San Pedro de Pilas,286,277,268,259,251
151028,Tanta,15,Lima,10,Yauyos,28,Tanta,501,502,503,504,505
151029,Tauripampa,15,Lima,10,Yauyos,29,Tauripampa,501,496,490,486,481
151030,Tomás,15,Lima,10,Yauyos,30,Tomás,542,512,484,460,436
151031,Tupe,15,Lima,10,Yauyos,31,Tupe,512,501,490,481,472
151032,Viñac,15,Lima,10,Yauyos,32,Viñac,1643,1634,1624,1613,1606
151033,Vitis,15,Lima,10,Yauyos,33,Vitis,302,287,274,260,248
160000,Loreto,16,Loreto,00,NA,00,NA,1000350,1015212,1027559,1037055,1044884
160100,Maynas,16,Loreto,01,Maynas,00,NA,537282,544615,550551,555472,559603
160101,Iquitos,16,Loreto,01,Maynas,01,Iquitos,162450,163209,163502,163849,164196
160102,Alto Nanay,16,Loreto,01,Maynas,02,Alto Nanay,3155,3219,3277,3328,3372
160103,Fernando Lores,16,Loreto,01,Maynas,03,Fernando Lores,14935,14627,14284,13931,13577
160104,Indiana,16,Loreto,01,Maynas,04,Indiana,11768,11760,11717,11670,11604
160105,Las Amazonas,16,Loreto,01,Maynas,05,Las Amazonas,8790,8680,8546,8403,8249
160106,Mazán,16,Loreto,01,Maynas,06,Mazán,13898,14014,14091,14128,14164
160107,Napo,16,Loreto,01,Maynas,07,Napo,17106,17379,17605,17813,17988
160108,Punchana,16,Loreto,01,Maynas,08,Punchana,86608,87876,88908,89838,90609
160110,Torres Causana,16,Loreto,01,Maynas,10,Torres Causana,5015,5045,5061,5065,5068
160112,Belén,16,Loreto,01,Maynas,12,Belén,70503,70855,71005,71084,71162
160113,San Juan Bautista,16,Loreto,01,Maynas,13,San Juan Bautista,143054,147951,152555,156363,159614
160200,Alto Amazonas,16,Loreto,02,Alto Amazonas,00,NA,141129,145646,149892,152671,155236
160201,Yurimaguas,16,Loreto,02,Alto Amazonas,01,Yurimaguas,96151,100176,104052,106557,108870
160202,Balsapuerto,16,Loreto,02,Alto Amazonas,02,Balsapuerto,16426,16738,17006,17190,17360
160205,Jeberos,16,Loreto,02,Alto Amazonas,05,Jeberos,4570,4620,4658,4686,4712
160206,Lagunas,16,Loreto,02,Alto Amazonas,06,Lagunas,13594,13658,13684,13713,13739
160210,Santa Cruz,16,Loreto,02,Alto Amazonas,10,Santa Cruz,4235,4260,4273,4285,4296
160211,Teniente César López Rojas,16,Loreto,02,Alto Amazonas,11,Teniente César López Rojas,6153,6194,6219,6240,6259
160300,Loreto,16,Loreto,03,Loreto,00,NA,69997,71040,71904,72698,73271
160301,Nauta,16,Loreto,03,Loreto,01,Nauta,32622,33114,33520,33911,34208
160302,Parinari,16,Loreto,03,Loreto,02,Parinari,6416,6355,6276,6182,6081
160303,Tigre,16,Loreto,03,Loreto,03,Tigre,7509,7549,7568,7597,7622
160304,Trompeteros,16,Loreto,03,Loreto,04,Trompeteros,10126,10466,10789,11071,11281
160305,Urarinas,16,Loreto,03,Loreto,05,Urarinas,13324,13556,13751,13937,14079
160400,Mariscal Ramón Castilla,16,Loreto,04,Mariscal Ramón Castilla,00,NA,58295,58842,59232,59664,59953
160401,Ramón Castilla,16,Loreto,04,Mariscal Ramón Castilla,01,Ramón Castilla,22883,23378,23811,24266,24655
160402,Pebas,16,Loreto,04,Mariscal Ramón Castilla,02,Pebas,12808,12771,12700,12637,12538
160403,Yavari,16,Loreto,04,Mariscal Ramón Castilla,03,Yavari,10040,10054,10041,10033,9998
160404,San Pablo,16,Loreto,04,Mariscal Ramón Castilla,04,San Pablo,12564,12639,12680,12728,12762
160500,Requena,16,Loreto,05,Requena,00,NA,64419,64527,64459,64326,64100
160501,Requena,16,Loreto,05,Requena,01,Requena,27624,27856,28008,28131,28209
160502,Alto Tapiche,16,Loreto,05,Requena,02,Alto Tapiche,1673,1654,1631,1605,1579
160503,Capelo,16,Loreto,05,Requena,03,Capelo,2607,2514,2417,2322,2224
160504,Emilio San Martín,16,Loreto,05,Requena,04,Emilio San Martín,6851,6865,6859,6844,6821
160505,Maquia,16,Loreto,05,Requena,05,Maquia,8523,8608,8669,8720,8758
160506,Puinahua,16,Loreto,05,Requena,06,Puinahua,4709,4670,4617,4561,4498
160507,Saquena,16,Loreto,05,Requena,07,Saquena,3426,3344,3256,3167,3074
160508,Soplin,16,Loreto,05,Requena,08,Soplin,680,688,695,702,706
160509,Tapiche,16,Loreto,05,Requena,09,Tapiche,964,959,952,944,934
160510,Jenaro Herrera,16,Loreto,05,Requena,10,Jenaro Herrera,5084,5095,5092,5082,5065
160511,Yaquerana,16,Loreto,05,Requena,11,Yaquerana,2278,2274,2263,2248,2232
160600,Ucayali,16,Loreto,06,Ucayali,00,NA,62145,62395,62477,62694,62821
160601,Contamana,16,Loreto,06,Ucayali,01,Contamana,27376,27856,28258,28648,28991
160602,Inahuaya,16,Loreto,06,Ucayali,02,Inahuaya,1793,1768,1739,1718,1698
160603,Padre Marquez,16,Loreto,06,Ucayali,03,Padre Marquez,3766,3637,3503,3372,3239
160604,Pampa Hermosa,16,Loreto,06,Ucayali,04,Pampa Hermosa,6353,6286,6200,6144,6078
160605,Sarayacu,16,Loreto,06,Ucayali,05,Sarayacu,15226,15251,15234,15288,15320
160606,Vargas Guerra,16,Loreto,06,Ucayali,06,Vargas Guerra,7631,7597,7543,7524,7495
160700,Datem del Marañón,16,Loreto,07,Datem del Marañón,00,NA,57886,58949,59870,60389,60822
160701,Barranca,16,Loreto,07,Datem del Marañón,01,Barranca,15214,15600,15950,16155,16355
160702,Cahuapanas,16,Loreto,07,Datem del Marañón,02,Cahuapanas,7749,7857,7942,8002,8052
160703,Manseriche,16,Loreto,07,Datem del Marañón,03,Manseriche,9378,9428,9451,9482,9506
160704,Morona,16,Loreto,07,Datem del Marañón,04,Morona,4811,4690,4557,4457,4355
160705,Pastaza,16,Loreto,07,Datem del Marañón,05,Pastaza,6164,6176,6170,6151,6129
160706,Andoas,16,Loreto,07,Datem del Marañón,06,Andoas,14570,15198,15800,16142,16425
160800,Putumayo,16,Loreto,08,Putumayo,00,NA,9197,9198,9174,9141,9078
160801,Putumayo,16,Loreto,08,Putumayo,01,Putumayo,4297,4346,4384,4422,4452
160802,Rosa Panduro,16,Loreto,08,Putumayo,02,Rosa Panduro,612,615,615,612,608
160803,Teniente Manuel Clavero,16,Loreto,08,Putumayo,03,Teniente Manuel Clavero,2797,2710,2616,2518,2408
160804,Yaguas,16,Loreto,08,Putumayo,04,Yaguas,1491,1527,1559,1589,1610
170000,Madre de Dios,17,Madre de Dios,00,NA,00,NA,161324,167674,173811,179688,185478
170100,Tambopata,17,Madre de Dios,01,Tambopata,00,NA,128119,134228,140214,145923,151561
170101,Tambopata,17,Madre de Dios,01,Tambopata,01,Tambopata,92732,96463,100011,103413,106751
170102,Inambari,17,Madre de Dios,01,Tambopata,02,Inambari,13742,14442,15132,15810,16494
170103,Las Piedras,17,Madre de Dios,01,Tambopata,03,Las Piedras,15412,16939,18553,20064,21575
170104,Laberinto,17,Madre de Dios,01,Tambopata,04,Laberinto,6233,6384,6518,6636,6741
170200,Manu,17,Madre de Dios,02,Manu,00,NA,21016,21096,21118,21163,21200
170201,Manu,17,Madre de Dios,02,Manu,01,Manu,2425,2403,2373,2334,2302
170202,Fitzcarrald,17,Madre de Dios,02,Manu,02,Fitzcarrald,1504,1528,1547,1557,1570
170203,Madre de Dios,17,Madre de Dios,02,Manu,03,Madre de Dios,7012,6790,6553,6453,6363
170204,Huepetuhe,17,Madre de Dios,02,Manu,04,Huepetuhe,10075,10375,10645,10819,10965
170300,Tahuamanu,17,Madre de Dios,03,Tahuamanu,00,NA,12189,12350,12479,12602,12717
170301,Iñapari,17,Madre de Dios,03,Tahuamanu,01,Iñapari,2833,3030,3227,3311,3393
170302,Iberia,17,Madre de Dios,03,Tahuamanu,02,Iberia,5995,5900,5784,5741,5696
170303,Tahuamanu,17,Madre de Dios,03,Tahuamanu,03,Tahuamanu,3361,3420,3468,3550,3628
180000,Moquegua,18,Moquegua,00,NA,00,NA,186371,189781,192740,195185,197337
180100,Mariscal Nieto,18,Moquegua,01,Mariscal Nieto,00,NA,91355,93569,95551,96788,97917
180101,Moquegua,18,Moquegua,01,Mariscal Nieto,01,Moquegua,70388,72538,74486,47073,47754
180102,Carumas,18,Moquegua,01,Mariscal Nieto,02,Carumas,2453,2322,2197,2177,2152
180103,Cuchumbaya,18,Moquegua,01,Mariscal Nieto,03,Cuchumbaya,794,756,723,703,685
180104,Samegua,18,Moquegua,01,Mariscal Nieto,04,Samegua,9229,9528,9804,9960,10104
180105,San Cristóbal,18,Moquegua,01,Mariscal Nieto,05,San Cristóbal,1752,1668,1588,1533,1481
180106,Torata,18,Moquegua,01,Mariscal Nieto,06,Torata,6739,6757,6753,6750,6736
180107,San Antonio,18,Moquegua,01,Mariscal Nieto,07,San Antonio,NA,NA,NA,28592,29005
180200,General Sánchez Cerro,18,Moquegua,02,General Sánchez Cerro,00,NA,15828,15175,14503,14036,13614
180201,Omate,18,Moquegua,02,General Sánchez Cerro,01,Omate,3272,3198,3117,3056,3002
180202,Chojata,18,Moquegua,02,General Sánchez Cerro,02,Chojata,716,644,576,548,520
180203,Coalaque,18,Moquegua,02,General Sánchez Cerro,03,Coalaque,1024,996,965,945,926
180204,Ichuña,18,Moquegua,02,General Sánchez Cerro,04,Ichuña,3199,3111,3014,2950,2893
180205,La Capilla,18,Moquegua,02,General Sánchez Cerro,05,La Capilla,656,600,547,504,467
180206,Lloque,18,Moquegua,02,General Sánchez Cerro,06,Lloque,584,538,493,460,431
180207,Matalaque,18,Moquegua,02,General Sánchez Cerro,07,Matalaque,471,436,402,378,355
180208,Puquina,18,Moquegua,02,General Sánchez Cerro,08,Puquina,2615,2568,2512,2472,2436
180209,Quinistaquillas,18,Moquegua,02,General Sánchez Cerro,09,Quinistaquillas,547,513,480,453,430
180210,Ubinas,18,Moquegua,02,General Sánchez Cerro,10,Ubinas,1822,1697,1574,1485,1404
180211,Yunga,18,Moquegua,02,General Sánchez Cerro,11,Yunga,922,874,823,785,750
180300,Ilo,18,Moquegua,03,Ilo,00,NA,79188,81037,82686,84361,85806
180301,Ilo,18,Moquegua,03,Ilo,01,Ilo,70065,70640,70753,71354,71753
180302,El Algarrobal,18,Moquegua,03,Ilo,02,El Algarrobal,4414,5690,7257,8355,9437
180303,Pacocha,18,Moquegua,03,Ilo,03,Pacocha,4709,4707,4676,4652,4616
190000,Pasco,19,Pasco,00,NA,00,NA,271704,272157,271904,270842,269296
190100,Pasco,19,Pasco,01,Pasco,00,NA,128446,126971,125164,123349,121446
190101,Chaupimarca,19,Pasco,01,Pasco,01,Chaupimarca,27258,27139,26924,26714,26481
190102,Huachón,19,Pasco,01,Pasco,02,Huachón,4625,4621,4601,4581,4557
190103,Huariaca,19,Pasco,01,Pasco,03,Huariaca,7125,7037,6925,6817,6703
190104,Huayllay,19,Pasco,01,Pasco,04,Huayllay,9688,9585,9451,9320,9182
190105,Ninacaca,19,Pasco,01,Pasco,05,Ninacaca,4111,4132,4137,4140,4144
190106,Pallanchacra,19,Pasco,01,Pasco,06,Pallanchacra,1763,1655,1551,1446,1344
190107,Paucartambo,19,Pasco,01,Pasco,07,Paucartambo,11189,10520,9858,9193,8528
190108,San Fco.de Asis de Yarusyac,19,Pasco,01,Pasco,08,San Fco.de Asis de Yarusyac,4512,4155,3818,3477,3144
190109,Simon Bolívar,19,Pasco,01,Pasco,09,Simon Bolívar,12940,12846,12708,12573,12428
190110,Ticlacayan,19,Pasco,01,Pasco,10,Ticlacayan,3301,3069,2847,2624,2404
190111,Tinyahuarco,19,Pasco,01,Pasco,11,Tinyahuarco,7090,7196,7278,7355,7421
190112,Vicco,19,Pasco,01,Pasco,12,Vicco,3617,3714,3802,3884,3959
190113,Yanacancha,19,Pasco,01,Pasco,13,Yanacancha,31227,31302,31264,31225,31151
190200,Daniel Alcides Carrión,19,Pasco,02,Daniel Alcides Carrión,00,NA,46193,46248,46179,45859,45421
190201,Yanahuanca,19,Pasco,02,Daniel Alcides Carrión,01,Yanahuanca,11908,11718,11495,11210,10898
190202,Chacayan,19,Pasco,02,Daniel Alcides Carrión,02,Chacayan,2054,1935,1820,1702,1588
190203,Goyllarisquizga,19,Pasco,02,Daniel Alcides Carrión,03,Goyllarisquizga,1572,1509,1445,1375,1305
190204,Páucar,19,Pasco,02,Daniel Alcides Carrión,04,Páucar,1845,1815,1779,1734,1685
190205,San Pedro de Pillao,19,Pasco,02,Daniel Alcides Carrión,05,San Pedro de Pillao,1425,1403,1377,1345,1308
190206,Santa Ana de Tusi,19,Pasco,02,Daniel Alcides Carrión,06,Santa Ana de Tusi,22929,23495,23986,24326,24580
190207,Tápuc,19,Pasco,02,Daniel Alcides Carrión,07,Tápuc,2395,2288,2180,2065,1952
190208,Vilcabamba,19,Pasco,02,Daniel Alcides Carrión,08,Vilcabamba,2065,2085,2097,2102,2105
190300,Oxapampa,19,Pasco,03,Oxapampa,00,NA,97065,98938,100561,101634,102429
190301,Oxapampa,19,Pasco,03,Oxapampa,01,Oxapampa,16703,17006,17255,17466,17643
190302,Chontabamba,19,Pasco,03,Oxapampa,02,Chontabamba,5803,6110,6412,6615,6773
190303,Huancabamba,19,Pasco,03,Oxapampa,03,Huancabamba,6921,6986,7028,7078,7123
190304,Palcazu,19,Pasco,03,Oxapampa,04,Palcazu,8211,8156,8076,7987,7902
190305,Pozuzo,19,Pasco,03,Oxapampa,05,Pozuzo,4990,4789,4580,4377,4174
190306,Puerto Bermúdez,19,Pasco,03,Oxapampa,06,Puerto Bermúdez,20091,20825,21511,22000,22387
190307,Villa Rica,19,Pasco,03,Oxapampa,07,Villa Rica,18711,18692,18610,18534,18466
190308,Constitución,19,Pasco,03,Oxapampa,08,Constitución,15635,16374,17089,17577,17961
200000,Piura,20,Piura,00,NA,00,NA,1974368,2013517,2047954,2077039,2103099
200100,Piura,20,Piura,01,Piura,00,NA,850972,873854,894847,912742,929063
200101,Piura,20,Piura,01,Piura,01,Piura,169213,173672,177748,181371,184732
200104,Castilla,20,Piura,01,Piura,04,Castilla,172060,178066,183759,188678,193225
200105,Catacaos,20,Piura,01,Piura,05,Catacaos,78209,79681,80950,81972,82839
200107,Cura Mori,20,Piura,01,Piura,07,Cura Mori,19471,19794,20065,20273,20441
200108,El Tallan,20,Piura,01,Piura,08,El Tallan,5544,5594,5628,5634,5643
200109,La Arena,20,Piura,01,Piura,09,La Arena,40018,40706,41286,41736,42102
200110,La Unión,20,Piura,01,Piura,10,La Unión,42785,43624,44355,44954,45471
200111,Las Lomas,20,Piura,01,Piura,11,Las Lomas,28769,29047,29241,29290,29345
200114,Tambo Grande,20,Piura,01,Piura,14,Tambo Grande,118814,121568,124028,126126,128004
200115,Veintiséis de Octubre,20,Piura,01,Piura,15,Veintiséis de Octubre,176089,182102,187787,192708,197261
200200,Ayabaca,20,Piura,02,Ayabaca,00,NA,128906,128500,127737,127146,126550
200201,Ayabaca,20,Piura,02,Ayabaca,01,Ayabaca,33649,33313,32889,32525,32156
200202,Frias,20,Piura,02,Ayabaca,02,Frias,21551,21490,21370,21287,21201
200203,Jilili,20,Piura,02,Ayabaca,03,Jilili,2708,2695,2675,2659,2642
200204,Lagunas,20,Piura,02,Ayabaca,04,Lagunas,5919,5876,5816,5768,5719
200205,Montero,20,Piura,02,Ayabaca,05,Montero,6713,6680,6628,6587,6547
200206,Pacaipampa,20,Piura,02,Ayabaca,06,Pacaipampa,23418,23373,23262,23194,23119
200207,Paimas,20,Piura,02,Ayabaca,07,Paimas,10227,10319,10382,10463,10542
200208,Sapillica,20,Piura,02,Ayabaca,08,Sapillica,11039,11068,11065,11022,10994
200209,Sicchez,20,Piura,02,Ayabaca,09,Sicchez,1723,1685,1642,1604,1567
200210,Suyo,20,Piura,02,Ayabaca,10,Suyo,11959,12001,12008,12037,12063
200300,Huancabamba,20,Piura,03,Huancabamba,00,NA,118992,118927,118533,118232,117899
200301,Huancabamba,20,Piura,03,Huancabamba,01,Huancabamba,29452,29490,29446,29424,29395
200302,Canchaque,20,Piura,03,Huancabamba,02,Canchaque,7798,7723,7628,7539,7449
200303,El Carmen de La Frontera,20,Piura,03,Huancabamba,03,El Carmen de La Frontera,11892,11860,11797,11743,11685
200304,Huarmaca,20,Piura,03,Huancabamba,04,Huarmaca,37658,37627,37489,37380,37259
200305,Lalaquiz,20,Piura,03,Huancabamba,05,Lalaquiz,4302,4247,4181,4119,4057
200306,San Miguel de El Faique,20,Piura,03,Huancabamba,06,San Miguel de El Faique,9315,9369,9395,9429,9461
200307,Sondor,20,Piura,03,Huancabamba,07,Sondor,7547,7496,7425,7361,7295
200308,Sondorillo,20,Piura,03,Huancabamba,08,Sondorillo,11028,11115,11172,11237,11298
200400,Morropón,20,Piura,04,Morropón,00,NA,170314,171985,173193,174154,174921
200401,Chulucanas,20,Piura,04,Morropón,01,Chulucanas,87221,88596,89735,90461,91141
200402,Buenos Aires,20,Piura,04,Morropón,02,Buenos Aires,9935,10086,10211,10351,10468
200403,Chalaco,20,Piura,04,Morropón,03,Chalaco,8008,7888,7746,7615,7478
200404,La Matanza,20,Piura,04,Morropón,04,La Matanza,14639,14863,15047,15254,15428
200405,Morropón,20,Piura,04,Morropón,05,Morropón,15736,15915,16052,16229,16377
200406,Salitral,20,Piura,04,Morropón,06,Salitral,8966,9039,9086,9158,9215
200407,San Juan de Bigote,20,Piura,04,Morropón,07,San Juan de Bigote,6730,6730,6710,6710,6697
200408,Santa Catalina de Mossa,20,Piura,04,Morropón,08,Santa Catalina de Mossa,3874,3849,3813,3788,3755
200409,Santo Domingo,20,Piura,04,Morropón,09,Santo Domingo,6284,6164,6029,5892,5750
200410,Yamango,20,Piura,04,Morropón,10,Yamango,8921,8855,8764,8696,8612
200500,Paita,20,Piura,05,Paita,00,NA,140578,144581,148289,151501,154470
